+=============================================================================+
| Traininig store    1                                                        |
+=============================================================================+
Val 100% loss: 0.731429666, rmspe: 0.188511656
Val 100% loss: 0.084567760, rmspe: 0.094815289
Val 100% loss: 0.084011743, rmspe: 0.089823353
Val 100% loss: 0.079644783, rmspe: 0.089562744
Val 100% loss: 0.092499085, rmspe: 0.091689079
+=============================================================================+
| Time taken: 21.233999968
+=============================================================================+
+=============================================================================+
| Traininig store  947                                                        |
+=============================================================================+
Val 100% loss: 0.592585043, rmspe: 0.170698371
Val 100% loss: 0.501699207, rmspe: 0.153169178
Val 100% loss: 0.454613049, rmspe: 0.145531385
Val 100% loss: 0.417746635, rmspe: 0.141591166
Val 100% loss: 0.414810651, rmspe: 0.147061563
Val 100% loss: 0.389929223, rmspe: 0.141348625
Val 100% loss: 0.376242900, rmspe: 0.127434023
Val 100% loss: 0.341892837, rmspe: 0.125805460
Val 100% loss: 0.332604148, rmspe: 0.125842098
Val 100% loss: 0.333461067, rmspe: 0.122061978
Val 100% loss: 0.304315145, rmspe: 0.118689413
Val 100% loss: 0.374571614, rmspe: 0.140417841
Val 100% loss: 0.297989627, rmspe: 0.116580026
Val 100% loss: 0.253708267, rmspe: 0.112402643
Val 100% loss: 0.371351900, rmspe: 0.140962639
Val 100% loss: 0.228116984, rmspe: 0.110436494
Val 100% loss: 0.220668922, rmspe: 0.109072916
Val 100% loss: 0.198121179, rmspe: 0.103496280
Val 100% loss: 0.206817646, rmspe: 0.107697648
Val 100% loss: 0.185819629, rmspe: 0.101101231
Val 100% loss: 0.176995446, rmspe: 0.099711466
Val 100% loss: 0.174252604, rmspe: 0.100397177
Val 100% loss: 0.247166606, rmspe: 0.113662124
Val 100% loss: 0.171775374, rmspe: 0.098741434
Val 100% loss: 0.164103055, rmspe: 0.096132995
Val 100% loss: 0.155297190, rmspe: 0.094003158
Val 100% loss: 0.152667319, rmspe: 0.092073930
Val 100% loss: 0.150134249, rmspe: 0.091172959
Val 100% loss: 0.153941065, rmspe: 0.092361658
Val 100% loss: 0.145545245, rmspe: 0.093532535
Val 100% loss: 0.252068566, rmspe: 0.113774060
Val 100% loss: 0.336853267, rmspe: 0.118396313
Val 100% loss: 0.266132783, rmspe: 0.117058738
Val 100% loss: 0.181263817, rmspe: 0.094789705
Val 100% loss: 0.147430077, rmspe: 0.090561706
Val 100% loss: 0.139465930, rmspe: 0.088680373
Val 100% loss: 0.137008472, rmspe: 0.088217198
Val 100% loss: 0.134023795, rmspe: 0.087058285
Val 100% loss: 0.130771809, rmspe: 0.086844032
Val 100% loss: 0.127178866, rmspe: 0.083929133
Val 100% loss: 0.128002229, rmspe: 0.087050764
Val 100% loss: 0.173256439, rmspe: 0.098866657
Val 100% loss: 0.128024397, rmspe: 0.085805945
Val 100% loss: 0.123136558, rmspe: 0.083181598
Val 100% loss: 0.121238326, rmspe: 0.084611534
Val 100% loss: 0.118739507, rmspe: 0.083005020
Val 100% loss: 0.115347549, rmspe: 0.081294848
Val 100% loss: 0.118570749, rmspe: 0.084738811
Val 100% loss: 0.118139185, rmspe: 0.082980468
Val 100% loss: 0.113177134, rmspe: 0.082751448
+=============================================================================+
| Time taken: 21.217000008
+=============================================================================+
+=============================================================================+
| Traininig store  948                                                        |
+=============================================================================+
Val 100% loss: 0.482020200, rmspe: inf
Val 100% loss: 0.335961845, rmspe: inf
Val 100% loss: 0.231872697, rmspe: inf
Val 100% loss: 0.184342622, rmspe: inf
Val 100% loss: 0.163953328, rmspe: inf
Val 100% loss: 0.165405237, rmspe: inf
Val 100% loss: 0.132115848, rmspe: inf
Val 100% loss: 0.140684023, rmspe: inf
Val 100% loss: 0.117774306, rmspe: inf
Val 100% loss: 0.126588617, rmspe: inf
Val 100% loss: 0.130067743, rmspe: inf
Val 100% loss: 0.107300598, rmspe: inf
Val 100% loss: 0.103007684, rmspe: inf
Val 100% loss: 0.096358614, rmspe: inf
Val 100% loss: 0.094648222, rmspe: inf
Val 100% loss: 0.107689828, rmspe: inf
Val 100% loss: 0.091045849, rmspe: inf
Val 100% loss: 0.098058244, rmspe: inf
Val 100% loss: 0.085272088, rmspe: inf
Val 100% loss: 0.081110967, rmspe: inf
Val 100% loss: 0.081467963, rmspe: inf
Val 100% loss: 0.091270499, rmspe: inf
Val 100% loss: 0.077826490, rmspe: inf
Val 100% loss: 0.072818572, rmspe: inf
Val 100% loss: 0.069620238, rmspe: inf
Val 100% loss: 0.077782260, rmspe: inf
Val 100% loss: 0.068997338, rmspe: inf
Val 100% loss: 0.067634504, rmspe: inf
Val 100% loss: 0.067851863, rmspe: inf
Val 100% loss: 0.082891654, rmspe: inf
Val 100% loss: 0.067232847, rmspe: inf
Val 100% loss: 0.060630455, rmspe: inf
Val 100% loss: 0.062026812, rmspe: inf
Val 100% loss: 0.062720468, rmspe: inf
Val 100% loss: 0.060939932, rmspe: inf
Val 100% loss: 0.062580000, rmspe: inf
Val 100% loss: 0.064749216, rmspe: inf
Val 100% loss: 0.056453183, rmspe: inf
Val 100% loss: 0.059736416, rmspe: inf
Val 100% loss: 0.057821141, rmspe: inf
Val 100% loss: 0.051961590, rmspe: inf
Val 100% loss: 0.059987647, rmspe: inf
Val 100% loss: 0.053458426, rmspe: inf
Val 100% loss: 0.052062720, rmspe: inf
Val 100% loss: 0.052437379, rmspe: inf
Val 100% loss: 0.067351155, rmspe: inf
Val 100% loss: 0.050531903, rmspe: inf
Val 100% loss: 0.049564605, rmspe: inf
Val 100% loss: 0.073559540, rmspe: inf
Val 100% loss: 0.048231743, rmspe: inf
+=============================================================================+
| Time taken: 21.327000141
+=============================================================================+
+=============================================================================+
| Traininig store  950                                                        |
+=============================================================================+
Val 100% loss: 0.284996580, rmspe: 0.148620130
Val 100% loss: 0.219458167, rmspe: 0.124046563
Val 100% loss: 0.205152374, rmspe: 0.117418964
Val 100% loss: 0.190344317, rmspe: 0.117997064
Val 100% loss: 0.192665123, rmspe: 0.124752719
Val 100% loss: 0.180007522, rmspe: 0.117651303
Val 100% loss: 0.169422658, rmspe: 0.112157708
Val 100% loss: 0.163953695, rmspe: 0.109723240
Val 100% loss: 0.160374775, rmspe: 0.103392959
Val 100% loss: 0.153498542, rmspe: 0.102698224
Val 100% loss: 0.149196177, rmspe: 0.105153500
Val 100% loss: 0.149408619, rmspe: 0.107189788
Val 100% loss: 0.139253354, rmspe: 0.101584805
Val 100% loss: 0.137194635, rmspe: 0.101458450
Val 100% loss: 0.133465776, rmspe: 0.100110903
Val 100% loss: 0.131987094, rmspe: 0.098455642
Val 100% loss: 0.127294277, rmspe: 0.095730325
Val 100% loss: 0.126109063, rmspe: 0.095015343
Val 100% loss: 0.126311726, rmspe: 0.097339584
Val 100% loss: 0.126399376, rmspe: 0.097922030
Val 100% loss: 0.121184225, rmspe: 0.093618529
Val 100% loss: 0.120793895, rmspe: 0.095474899
Val 100% loss: 0.118261016, rmspe: 0.092229395
Val 100% loss: 0.119739731, rmspe: 0.095938131
Val 100% loss: 0.122033886, rmspe: 0.093719478
Val 100% loss: 0.117847859, rmspe: 0.093703868
Val 100% loss: 0.112929569, rmspe: 0.092191764
Val 100% loss: 0.113335182, rmspe: 0.088940144
Val 100% loss: 0.111328155, rmspe: 0.091720413
Val 100% loss: 0.117205908, rmspe: 0.094221194
Val 100% loss: 0.107704349, rmspe: 0.088120310
Val 100% loss: 0.109807293, rmspe: 0.087168137
Val 100% loss: 0.106986536, rmspe: 0.088158815
Val 100% loss: 0.108005147, rmspe: 0.088610456
Val 100% loss: 0.102334566, rmspe: 0.085604649
Val 100% loss: 0.105716225, rmspe: 0.089760897
Val 100% loss: 0.105471591, rmspe: 0.084320510
Val 100% loss: 0.101469661, rmspe: 0.088524115
Val 100% loss: 0.102225300, rmspe: 0.089594512
Val 100% loss: 0.097710321, rmspe: 0.085192361
Val 100% loss: 0.095482683, rmspe: 0.082290677
Val 100% loss: 0.094193183, rmspe: 0.083950411
Val 100% loss: 0.097271824, rmspe: 0.086359837
Val 100% loss: 0.092830037, rmspe: 0.084992409
Val 100% loss: 0.103830537, rmspe: 0.082993078
Val 100% loss: 0.101444005, rmspe: 0.089485731
Val 100% loss: 0.085338102, rmspe: 0.079191764
Val 100% loss: 0.087332468, rmspe: 0.082401195
Val 100% loss: 0.082419048, rmspe: 0.078461048
Val 100% loss: 0.095385363, rmspe: 0.089630379
+=============================================================================+
| Time taken: 21.280000210
+=============================================================================+
+=============================================================================+
| Traininig store  951                                                        |
+=============================================================================+
Val 100% loss: 0.508708463, rmspe: 0.166030035
Val 100% loss: 0.413179368, rmspe: 0.144422169
Val 100% loss: 0.360691603, rmspe: 0.137073798
Val 100% loss: 0.326590516, rmspe: 0.132258171
Val 100% loss: 0.301098469, rmspe: 0.127891799
Val 100% loss: 0.319903146, rmspe: 0.143264334
Val 100% loss: 0.265016991, rmspe: 0.121544072
Val 100% loss: 0.269343178, rmspe: 0.112874880
Val 100% loss: 0.243269912, rmspe: 0.114414061
Val 100% loss: 0.232391262, rmspe: 0.111338229
Val 100% loss: 0.242706932, rmspe: 0.117483700
Val 100% loss: 0.216317953, rmspe: 0.109579095
Val 100% loss: 0.211004822, rmspe: 0.105375665
Val 100% loss: 0.202407697, rmspe: 0.102920795
Val 100% loss: 0.302334227, rmspe: 0.110748375
Val 100% loss: 0.194384594, rmspe: 0.103597724
Val 100% loss: 0.185729001, rmspe: 0.099848748
Val 100% loss: 0.183894056, rmspe: 0.097452496
Val 100% loss: 0.184231592, rmspe: 0.102072316
Val 100% loss: 0.175637856, rmspe: 0.096361885
Val 100% loss: 0.169935525, rmspe: 0.095406522
Val 100% loss: 0.171664583, rmspe: 0.098370817
Val 100% loss: 0.168246293, rmspe: 0.092947363
Val 100% loss: 0.185944207, rmspe: 0.092915015
Val 100% loss: 0.154353353, rmspe: 0.092812159
Val 100% loss: 0.165961251, rmspe: 0.097907953
Val 100% loss: 0.153966828, rmspe: 0.093538996
Val 100% loss: 0.155010399, rmspe: 0.091465169
Val 100% loss: 0.158523332, rmspe: 0.090560999
Val 100% loss: 0.187708983, rmspe: 0.092946832
Val 100% loss: 0.136543029, rmspe: 0.085669926
Val 100% loss: 0.137695767, rmspe: 0.085696999
Val 100% loss: 0.140541970, rmspe: 0.092485066
Val 100% loss: 0.148966916, rmspe: 0.094768500
Val 100% loss: 0.205889132, rmspe: 0.095175377
Val 100% loss: 0.123263335, rmspe: 0.084805607
Val 100% loss: 0.122318606, rmspe: 0.083744685
Val 100% loss: 0.118020666, rmspe: 0.084184318
Val 100% loss: 0.113571252, rmspe: 0.079326538
Val 100% loss: 0.137240805, rmspe: 0.087679874
Val 100% loss: 0.125861760, rmspe: 0.080041095
Val 100% loss: 0.127638132, rmspe: 0.087928572
Val 100% loss: 0.110074850, rmspe: 0.083548797
Val 100% loss: 0.111682581, rmspe: 0.077450997
Val 100% loss: 0.103865599, rmspe: 0.079045689
Val 100% loss: 0.100180586, rmspe: 0.075449531
Val 100% loss: 0.098014819, rmspe: 0.076590554
Val 100% loss: 0.096277112, rmspe: 0.077255215
Val 100% loss: 0.091565008, rmspe: 0.075420833
Val 100% loss: 0.109522940, rmspe: 0.082281590
+=============================================================================+
| Time taken: 21.249000072
+=============================================================================+
+=============================================================================+
| Traininig store  952                                                        |
+=============================================================================+
Val 100% loss: 0.636412270, rmspe: 0.137654747
Val 100% loss: 0.575551884, rmspe: 0.130469273
Val 100% loss: 0.539852507, rmspe: 0.127429977
Val 100% loss: 0.517037059, rmspe: 0.122566684
Val 100% loss: 0.497450787, rmspe: 0.119096892
Val 100% loss: 0.497104846, rmspe: 0.120679581
Val 100% loss: 0.436048380, rmspe: 0.120780658
Val 100% loss: 0.424878354, rmspe: 0.111060180
Val 100% loss: 0.371078775, rmspe: 0.109342633
Val 100% loss: 0.323274136, rmspe: 0.110034815
Val 100% loss: 0.305002441, rmspe: 0.101820556
Val 100% loss: 0.282739668, rmspe: 0.098604396
Val 100% loss: 0.495639328, rmspe: 0.116866916
Val 100% loss: 0.253426605, rmspe: 0.097760092
Val 100% loss: 0.238792272, rmspe: 0.096101695
Val 100% loss: 0.228892155, rmspe: 0.095812854
Val 100% loss: 0.229820656, rmspe: 0.093266935
Val 100% loss: 0.358832571, rmspe: 0.102004420
Val 100% loss: 0.532142381, rmspe: 0.125056902
Val 100% loss: 0.479409990, rmspe: 0.119073100
Val 100% loss: 0.346975715, rmspe: 0.107384807
Val 100% loss: 0.253976581, rmspe: 0.098909435
Val 100% loss: 0.238255673, rmspe: 0.095269432
Val 100% loss: 0.230260660, rmspe: 0.094524612
Val 100% loss: 0.216356803, rmspe: 0.092938044
Val 100% loss: 0.201283118, rmspe: 0.089520643
Val 100% loss: 0.195750993, rmspe: 0.088711360
Val 100% loss: 0.191976580, rmspe: 0.087024002
Val 100% loss: 0.181914119, rmspe: 0.086148475
Val 100% loss: 0.184221305, rmspe: 0.085750931
Val 100% loss: 0.173194781, rmspe: 0.084299302
Val 100% loss: 0.182031646, rmspe: 0.087745919
Val 100% loss: 0.172226246, rmspe: 0.082622925
Val 100% loss: 0.158354114, rmspe: 0.082436509
Val 100% loss: 0.162814545, rmspe: 0.080804037
Val 100% loss: 0.150642300, rmspe: 0.079975084
Val 100% loss: 0.167586302, rmspe: 0.081064345
Val 100% loss: 0.136967813, rmspe: 0.077442977
Val 100% loss: 0.548806757, rmspe: 0.125638689
Val 100% loss: 0.218640848, rmspe: 0.094327255
Val 100% loss: 0.176869658, rmspe: 0.087902648
Val 100% loss: 0.162029207, rmspe: 0.083998219
Val 100% loss: 0.157447055, rmspe: 0.081313800
Val 100% loss: 0.144521431, rmspe: 0.079223940
Val 100% loss: 0.174724805, rmspe: 0.083327755
Val 100% loss: 0.134164118, rmspe: 0.077537678
Val 100% loss: 0.133614247, rmspe: 0.076851775
Val 100% loss: 0.128976426, rmspe: 0.075382834
Val 100% loss: 0.131899075, rmspe: 0.075759243
Val 100% loss: 0.122097481, rmspe: 0.075663372
+=============================================================================+
| Time taken: 21.436000109
+=============================================================================+
+=============================================================================+
| Traininig store  954                                                        |
+=============================================================================+
Val 100% loss: 0.454995115, rmspe: 0.206228493
Val 100% loss: 0.362642213, rmspe: 0.193765287
Val 100% loss: 0.294949562, rmspe: 0.195995689
Val 100% loss: 0.273436511, rmspe: 0.181073454
Val 100% loss: 0.252633661, rmspe: 0.166938874
Val 100% loss: 0.237875725, rmspe: 0.167897537
Val 100% loss: 0.229301413, rmspe: 0.168661410
Val 100% loss: 0.254321768, rmspe: 0.184977721
Val 100% loss: 0.203970953, rmspe: 0.156441602
Val 100% loss: 0.258222822, rmspe: 0.188352061
Val 100% loss: 0.200495289, rmspe: 0.149370540
Val 100% loss: 0.189333234, rmspe: 0.153365641
Val 100% loss: 0.184027240, rmspe: 0.149603393
Val 100% loss: 0.182015151, rmspe: 0.147965825
Val 100% loss: 0.196726846, rmspe: 0.162117167
Val 100% loss: 0.166909437, rmspe: 0.145868957
Val 100% loss: 0.166877817, rmspe: 0.148567875
Val 100% loss: 0.204563632, rmspe: 0.160436493
Val 100% loss: 0.157249627, rmspe: 0.146792604
Val 100% loss: 0.185527146, rmspe: 0.154864281
Val 100% loss: 0.148851518, rmspe: 0.139428011
Val 100% loss: 0.143960027, rmspe: 0.137863713
Val 100% loss: 0.185923218, rmspe: 0.158671628
Val 100% loss: 0.152942022, rmspe: 0.135608158
Val 100% loss: 0.157782148, rmspe: 0.144675819
Val 100% loss: 0.143793196, rmspe: 0.136415890
Val 100% loss: 0.134579800, rmspe: 0.137998355
Val 100% loss: 0.136306519, rmspe: 0.133455323
Val 100% loss: 0.130491287, rmspe: 0.132786467
Val 100% loss: 0.149037812, rmspe: 0.132988990
Val 100% loss: 0.126862996, rmspe: 0.133610475
Val 100% loss: 0.159584289, rmspe: 0.145711964
Val 100% loss: 0.121446108, rmspe: 0.128732536
Val 100% loss: 0.117339010, rmspe: 0.124321279
Val 100% loss: 0.119590835, rmspe: 0.123384609
Val 100% loss: 0.124958872, rmspe: 0.134379892
Val 100% loss: 0.112991043, rmspe: 0.125386067
Val 100% loss: 0.393765574, rmspe: 0.215616151
Val 100% loss: 0.132011687, rmspe: 0.131217222
Val 100% loss: 0.118241622, rmspe: 0.127503565
Val 100% loss: 0.110825414, rmspe: 0.122533227
Val 100% loss: 0.112699309, rmspe: 0.119770060
Val 100% loss: 0.110224081, rmspe: 0.123874856
Val 100% loss: 0.110675541, rmspe: 0.121690448
Val 100% loss: 0.107696505, rmspe: 0.123959867
Val 100% loss: 0.106100547, rmspe: 0.124433439
Val 100% loss: 0.102559545, rmspe: 0.120162606
Val 100% loss: 0.111476609, rmspe: 0.122240150
Val 100% loss: 0.099528753, rmspe: 0.119857257
Val 100% loss: 0.101386914, rmspe: 0.121535368
+=============================================================================+
| Time taken: 21.281000137
+=============================================================================+
+=============================================================================+
| Traininig store  955                                                        |
+=============================================================================+
Val 100% loss: 0.439700233, rmspe: 0.209404801
Val 100% loss: 0.364875749, rmspe: 0.196227862
Val 100% loss: 0.331778910, rmspe: 0.187973237
Val 100% loss: 0.309202548, rmspe: 0.184149339
Val 100% loss: 0.296307728, rmspe: 0.180841189
Val 100% loss: 0.286238325, rmspe: 0.175365456
Val 100% loss: 0.276701965, rmspe: 0.170723972
Val 100% loss: 0.263925213, rmspe: 0.170206191
Val 100% loss: 0.248432722, rmspe: 0.172904552
Val 100% loss: 0.242214347, rmspe: 0.167001993
Val 100% loss: 0.246334276, rmspe: 0.163276023
Val 100% loss: 0.243274217, rmspe: 0.165757858
Val 100% loss: 0.238772021, rmspe: 0.164473801
Val 100% loss: 0.197698142, rmspe: 0.160307373
Val 100% loss: 0.184921391, rmspe: 0.149999286
Val 100% loss: 0.187162649, rmspe: 0.165388501
Val 100% loss: 0.173896318, rmspe: 0.148801065
Val 100% loss: 0.168717374, rmspe: 0.154978586
Val 100% loss: 0.161676554, rmspe: 0.144115508
Val 100% loss: 0.152728141, rmspe: 0.145866646
Val 100% loss: 0.151595504, rmspe: 0.143430794
Val 100% loss: 0.148440761, rmspe: 0.140934585
